promptid,stage,judge,digest,seed,num_ctx,FCD,FGR,FDF,ECS,clamped,approx_tokens,latency_s,attempts
48,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,117,4.75,1
49,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,511,5.94,1
49,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,231,4.68,1
49,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.0,0,117,4.75,1
50,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.85,0.1,0.6,0,715,7.3,1
50,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.4,0.0,0.0,0.5,0,295,5.4,1
50,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.25,0.5,0,161,4.76,1
51,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.0,0,476,6.01,1
51,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,302,5.34,1
51,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,108,4.74,1
52,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,1.0,0.0,0.6,0,823,6.55,1
52,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,281,5.34,1
52,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.5,0,125,4.73,1
53,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.65,0.0,0.4,0,596,6.59,1
53,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.5,0.0,0.5,0,360,5.23,1
53,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.25,0.0,0.0,0,165,4.74,1
54,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.83,0.8,0.0,0.5,0,857,6.64,1
54,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.5,0,285,5.32,1
54,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,135,4.78,1
55,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.95,0.0,0.6,0,943,7.04,1
55,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.5,0.0,0.25,0,315,5.4,1
55,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.67,0.0,0.0,0,130,4.74,1
56,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.15,0.0,0.4,0,767,5.89,1
56,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.25,0,353,5.37,1
56,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.25,0,121,4.77,1
57,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.6,0.0,0.4,0,794,7.25,1
57,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,289,5.36,1
57,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,109,4.75,1
58,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,947,7.05,1
58,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.33,0,356,5.36,1
58,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,152,4.75,1
59,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,1170,7.88,1
59,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.5,0,339,5.34,1
59,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,110,4.73,1
60,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.33,0,755,6.4,1
60,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.33,0,401,5.36,1
60,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.4,0.0,0.0,0.0,0,171,4.74,1
61,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.75,0.0,0.4,0,773,6.73,1
61,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.83,0.45,0.0,0.0,0,296,5.66,1
61,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.5,0.0,0.0,0,131,4.88,1
62,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,951,7.15,1
62,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.25,0.0,0.0,0,240,4.79,1
62,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.25,0.0,0.0,0,118,4.75,1
63,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.89,0.11,0.5,0,716,7.33,1
63,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.4,0.0,0.0,0.5,0,296,5.34,1
63,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.25,0.5,0,161,4.75,1
64,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,841,7.02,1
64,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,456,6.05,1
64,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.5,0,193,4.74,1
65,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,824,6.46,1
65,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,281,5.33,1
65,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,125,4.75,1
66,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.6,0.0,0.4,0,597,6.58,1
66,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.5,0.0,0.5,0,360,5.22,1
66,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.25,0.0,0.5,0,166,4.75,1
67,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,796,6.74,1
67,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,294,5.32,1
67,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,106,4.75,1
68,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.65,0.0,0.3,0,723,7.33,1
68,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.33,0.0,0.0,0,254,5.62,1
68,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.5,0.0,0.0,0,126,4.78,1
69,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.25,0.0,0.0,0,505,5.98,1
69,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.33,0.0,0.0,0,323,5.34,1
69,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.33,0.0,0.0,0,161,4.81,1
70,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,827,7.01,1
70,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,375,5.53,1
70,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,150,5.35,1
71,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.2,0.0,0.4,0,945,6.88,1
71,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.33,0.67,0,313,5.5,1
71,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,83,4.85,1
72,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.75,0.0,0.0,0,603,6.36,1
72,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.25,0.0,0.0,0,304,5.47,1
72,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,103,4.78,1
73,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.4,0.0,0.3,0,562,5.78,1
73,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.33,0.0,0.5,0,303,5.44,1
73,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.33,0.0,0.0,0,112,4.83,1
74,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,771,6.28,1
74,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,311,6.38,1
74,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,117,4.75,1
75,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.9,1.0,0.0,0.5,0,951,7.27,1
75,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.25,0.0,0.0,0,241,4.84,1
75,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.33,0.0,0.0,0,118,4.76,1
76,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.9,0.0,0.6,0,716,7.36,1
76,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,296,6.72,1
76,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.33,0.0,0,162,4.78,1
77,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.75,0.0,0.4,0,720,7.29,1
77,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.5,0,279,6.4,1
77,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,158,4.92,1
78,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.33,0.25,0.5,0,525,6.75,1
78,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.25,0.5,0,380,5.25,1
78,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,199,4.72,1
79,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,72,4.76,1
79,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.5,0.0,0,230,4.71,1
79,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,1.0,0,60,4.33,1
80,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.67,0.0,0.33,0,561,6.62,1
80,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.33,0,310,5.34,1
80,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.33,0,101,4.74,1
81,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.8,0.0,0.0,0,612,6.18,1
81,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.33,0.0,0.0,0,249,6.45,1
81,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.5,0.0,0.0,0,122,4.75,1
82,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.0,0.0,0.3,0,513,5.77,1
82,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.25,0.5,0,288,5.3,1
82,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,128,4.79,1
83,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.25,0.0,0.5,0,556,5.71,1
83,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.33,0.0,0.5,0,317,5.34,1
83,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.33,0,121,4.76,1
84,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.6,0.1,0.4,0,627,6.06,1
84,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.15,0.43,0,318,5.92,1
84,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,126,4.77,1
85,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,597,6.63,1
85,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,296,5.81,1
85,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,109,4.84,1
86,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.89,0.25,0.5,0,781,7.07,1
86,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.65,0.75,0.35,0.5,0,574,6.96,1
86,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.0,0,180,4.74,1
87,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,427,5.96,1
87,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,242,4.47,1
87,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,97,4.73,1
88,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.6,0.4,0.0,0.0,0,479,5.73,1
88,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.4,0.0,0.0,0.0,0,252,4.71,1
88,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,106,4.75,1
89,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.67,0.11,0.33,0,568,6.62,1
89,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,273,5.28,1
89,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,111,4.73,1
90,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,59,4.35,1
90,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,169,4.73,1
90,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,106,4.73,1
91,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.75,0.0,0.0,0,454,5.79,1
91,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.5,0,305,5.32,1
91,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,137,4.75,1
92,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.65,0.45,0.0,0.3,0,688,6.15,1
92,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.5,0.0,0.0,0,382,6.03,1
92,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.5,0,123,4.77,1
93,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.9,0.0,0.3,0,830,6.87,1
93,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.5,0,313,6.37,1
93,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,92,4.7,1
94,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.65,0.0,0.3,0,720,7.32,1
94,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.33,0.0,0.0,0,251,5.33,1
94,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.5,0.0,0.0,0,123,4.74,1
95,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.35,0.0,0.0,0,502,5.97,1
95,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.25,0.0,0.0,0,320,5.33,1
95,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.25,0.0,0.0,0,158,4.75,1
96,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,824,6.99,1
96,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,372,5.53,1
96,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.33,0,147,4.75,1
97,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.3,0.1,0.4,0,942,6.86,1
